untiID,value,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_skip,sentiment_speech,ner,answer_len,upper_case_word_count,punctuation_count,char_count,word_count,word_density,stopword_count
143167,"Я научилась принципам анализа рынка, а также предприятия, согласно данной модели. ",0,1,0,0,0,0,82,1,3,82,11,6.833333333333333,2
143167,"Да, ценность заключается в том, что данная модель включает в себя сразу несколько сегментов, что позволяет комплексно оценить функционирование предприятия. ",0,1,0,0,0,0,156,1,4,156,20,7.428571428571429,5
143167,Занятие было очень интересным. ,0,0,1,0,0,0,31,1,1,31,4,6.2,1
77106,Я открыл новые для себя моели монетиации,0,1,0,0,0,0,40,1,0,40,7,5.0,3
77106,"Да, кончено. У меня расширился кругозор
",0,1,0,0,0,0,40,2,2,40,6,5.714285714285714,2
77106,Все здорово,0,0,1,0,0,0,11,1,0,11,2,3.6666666666666665,1
114245,"Разобрался в моделях монетизации, а так же научился определять где ценностное предложение, а где нет",0,1,0,0,0,0,100,1,2,100,15,6.25,8
114245,Данное мероприятие помогло в продумывании монетизации для нашего проекта,0,1,0,0,0,0,72,1,0,72,9,7.2,2
76897,"Спикер дал четкое понимание бизнес-модели и ее построения. И применив знания на практике, результативность работы повысилась",0,1,0,0,0,0,124,2,3,124,16,7.294117647058823,4
139000,Заполнению основных пунктов,0,1,0,0,0,0,27,1,0,27,3,6.75,0
139000,"Стало понятно,что это такое",0,1,0,0,0,0,27,1,1,27,4,5.4,0
139000,Данный формат сложно применить на гуманитарные проекты,0,1,0,0,0,0,54,1,0,54,7,6.75,1
47805,"Понял где посмотреть нужную информация. Знакомство с sewiki. Узнал о Жан-Жаке Ламбене  «Менеджмент, ориентированный на рынок. Стратегический и операционный маркетинг»",0,1,0,0,0,0,166,6,5,166,20,7.904761904761905,5
47805,"Узнал новые вещи. Чуть лучше стал понимать, как проводить разметку.",0,1,0,0,0,0,67,2,3,67,10,6.090909090909091,3
48258,"Особенности и полезные эффекты от внедрения методологии OMG Essence, особенности заполнения альф Стейкхолдеры, Возможности/Проблемы, Требования,Техническая система/решения",0,1,0,0,0,0,171,6,6,171,16,10.058823529411764,2
48258,"Полезное мероприятие, т.к. дало понимание возможностей и практической применимости OMG Essence",0,1,0,0,0,0,94,3,3,94,11,7.833333333333333,1
40110,Еще лучше работать в дистанте в групповом формате.,0,1,0,0,0,0,50,1,1,50,8,5.555555555555555,4
40110,"Ценность в том, что отслеживаются мнения регионов и разных вузов, можно поделиться опытом.",0,1,0,0,0,0,90,1,3,90,13,6.428571428571429,4
40110,"Надеемся на дальнейшее сотрудничество и обучнеие более широкого круга преподавателй ВУЗа.
",0,1,0,0,0,0,90,2,1,90,11,7.5,3
81371,"Кажется, что нового ничего не узнала, зато понятно, какие в принципе проблемы могут возникать в проектно-образовательных интенсивах",0,1,0,0,0,0,131,1,4,131,17,7.277777777777778,5
81371,"Спикерам - терпения! Невозможно так терпеливо и вежливо отвечать на одни и те же вопросы и проблемы, которые оговорили еще месяц назад",1,0,0,0,0,0,134,2,3,134,22,5.826086956521739,7
97271,Роли наставника в проектной деятельности,0,1,0,0,0,0,40,1,0,40,5,6.666666666666667,1
97271,"Большое спасибо, все стало понятно",0,0,0,0,1,0,34,1,1,34,5,5.666666666666667,1
30466,"Лайф-хаки по работе с командой
Роли по отношению к команде",0,1,0,0,0,1,58,2,1,58,10,5.2727272727272725,4
30466,Новые инструменты работы с командой,0,1,0,0,0,0,35,1,0,35,5,5.833333333333333,1
141684,"Я узнала, о альбоме и всех пунктах его содержания, о том что нужно знать: источники света, велосипедной инфраструктуре, кафе, пандусы",0,1,0,0,0,0,133,1,6,133,20,6.333333333333333,8
141684,Все было понятно. Никаких пожеланий не имею.,0,1,0,0,0,0,44,2,2,44,7,5.5,3
